text_form	form	lemma	pos
ზღუად,	ზღუად	ზღუაჲ	N+Com
გაჲანე	გაჲანე	გაჲანე	N+Ant
და	და	და	I+Conj
ნინო	ნინო	ნინო	N+Ant
და	და	და	I+Conj
სხუანი	სხუანი	სხუაჲ	PRO+Ind
ვინმე	ვინმე	ვინმე	PRO+Ind
მათ	მათ	იგი	PRO+Dem
თანა	თანა	თანა	I+Prep
გამოვიდეს	გამოვიდეს	გამოსლვა	V+Mas
არეთა	არეთა	არჱ	N+Com
სომხითისათა,	სომხითისათა	სომხითი	N+Top
საყოფელსა	საყოფელსა	საყოფელი	V+Part
თრდატ	თრდატ	თრდატ	N+Ant
მეფისასა,	მეფისასა	მეფჱ	N+Com
და	და	და	I+Conj
იგინი	იგინი	იგი	PRO+Dem
იმარტჳლნეს	იმარტჳლნეს	მარტჳლობა	V+Mas
მუნ.	მუნ	მუნ	I+Adv
ხოლო	ხოლო	ხოლო	I+Conj
ნინო	ნინო	ნინო	N+Ant
დაშთა	დაშთა	დაშთომა	V+Mas
და	და	და	I+Conj
წარმოემართა	წარმოემართა	წარმომარტება	V+Mas
მთათა	მთათა	მთაჲ	N+Com
კერძო	კერძო	კერძოჲ	A
ჩრდილოჲსათა	ჩრდილოჲსათა	ჩრდილოჲ	N+Com
და	და	და	I+Conj
მოვიდა	მოვიდა	მოსლვა	V+Mas
მდინარესა	მდინარესა	მდინარჱ	V+Part
მტკუარსა,	მტკუარსა	მტკუარი	N+Top
მოჰყვა	მოჰყვა	მოყვანება	V+Mas
და	და	და	I+Conj
მოვიდა	მოვიდა	მოსლვა	V+Mas
მცხეთად,	მცხეთად	მცხეთა	N+Top
ქალაქსა	ქალაქსა	ქალაქი	N+Com
დიდსა,	დიდსა	დიდი	A
მეფეთა	მეფეთა	მეფჱ	N+Com
საჯდომელსა.	საჯდომელსა	საჯდომელი	V+Part
და	და	და	I+Conj
იყო	იყო	ყოფა	V+Mas
მწირობით	მწირობით	მწირობაჲ	N+Com
სამ	სამ	სამი	NUM+Car
წელ,	წელ	წელი	N+Com
ილოცვიდა	ილოცვიდა	ლოცვა	V+Mas
ფარულად	ფარულად	ფარული	A
ადგილსა	ადგილსა	ადგილი	N+Com
ერთსა,	ერთსა	ერთი	NUM+Car
მრწამლითა	მრწამლითა	მრწამლაჲ	N+Com
მაყულისაჲთა	მაყულისაჲთა	მაყუალი	N+Com
შებურვილსა.	შებურვილსა	შებურვილი	V+Part
და	და	და	I+Conj
შექმნა	შექმნა	შექმნა	V+Mas
ნასხლევისა	ნასხლევისა	ნასხლევი	N+Com
სახედ	სახედ	სახჱ	N+Com
ჯუარი	ჯუარი	ჯუარი	N+Com
და	და	და	I+Conj
აღმართა	აღმართა	აღმართება	V+Mas
იგი	იგი	იგი	PRO+Dem
მუნ	მუნ	მუნ	I+Adv
და	და	და	I+Conj
ილოცვიდა	ილოცვიდა	ლოცვა	V+Mas
იგი	იგი	იგი	PRO+Dem
მის	მის	იგი	PRO+Dem
წინაშე.	წინაშე	წინაშე	I+Prep
და	და	და	I+Conj
ადგილი	ადგილი	ადგილი	N+Com
იგი	იგი	იგი	PRO+Dem
იყო	იყო	ყოფა	V+Mas
ზღუდესა	ზღუდესა	ზღუდჱ	N+Com
გარჱგან.	გარჱგან	გარე@გან	I+Adv@I+Prep
და	და	და	I+Conj
აწ	აწ	აწ	I+Adv
მათ	მათ	იგი	PRO+Dem
მაყუალთა	მაყუალთა	მაყუალი	N+Com
ადგილი	ადგილი	ადგილი	N+Com
ზემოჲსა	ზემოჲსა	ზემოჲ	A
ეკლესიისა	ეკლესიისა	ეკლესიაჲ	N+Com
საკურთხეველი	საკურთხეველი	საკურთხეველი	V+Part
არს.	არს	ყოფა	V+Mas
და	და	და	I+Conj
მეოთხესა	მეოთხესა	მეოთხჱ	NUM+Ord
წელსა	წელსა	წელი	N+Com
იწყო	იწყო	წყება	V+Mas
ქადაგებად	ქადაგებად	ქადაგებაჲ	N+Com
და	და	და	I+Conj
ხარებად	ხარებად	ხარებაჲ	N+Com
ქრისტეს	ქრისტეს	ქრისტე	N+Ant
ღმრთისა	ღმრთისა	ღმერთი	N+Com
შჯულისა	შჯულისა	შჯული	N+Com
და	და	და	I+Conj
თქუა	თქუა	თქუმა	V+Mas
რამეთუ:	რამეთუ	რამეთუ	I+Conj
«ვპოვე	ვპოვე	პოვნა	V+Mas
ცთომასა	ცთომასა	ცთომაჲ	N+Com
შინა	შინა	შინა	I+Prep
ჩრდილოჲსა	ჩრდილოჲსა	ჩრდილოჲ	N+Com
ესე	ესე	ესე	PRO+Dem
ქუეყანაჲ».	ქუეყანაჲ	ქუეყანაჲ	N+Com
და	და	და	I+Conj
მეექუსესა	მეექუსესა	მეექუსჱ	NUM+Ord
წელსა	წელსა	წელი	N+Com
არწმუნა	არწმუნა	რწმუნება	V+Mas
ნანა	ნანა	ნანა	N+Ant
დედოფალსა,	დედოფალსა	დედოფალი	N+Com
ცოლსა	ცოლსა	ცოლი	N+Com
მეფისასა,	მეფისასა	მეფჱ	N+Com
სენსა	სენსა	სენი	N+Com
შინა	შინა	შინა	I+Prep
მისსა.	მისსა	მისი	PRO+Pos3s
და	და	და	I+Conj
მეშჳდესა	მეშჳდესა	მეშჳდჱ	NUM+Ord
წელსა	წელსა	წელი	N+Com
არწმუნა	არწმუნა	რწმუნება	V+Mas
მეფესა	მეფესა	მეფჱ	N+Com
სასწაულითა	სასწაულითა	სასწაული	V+Part
ქრისტესმიერითა.	ქრისტესმიერითა	ქრისტესმიერი	A
და	და	და	I+Conj
მსწრაფლ	მსწრაფლ	მსწრაფლ	I+Adv
აღაშჱნა	აღაშჱნა	აღშჱნება	V+Mas
ეკლესიაჲ	ეკლესიაჲ	ეკლესიაჲ	N+Com
ქუემო	ქუემო	ქუემოჲ	A
სამოთხესა	სამოთხესა	სამოთხჱ	N+Com
შინა,	შინა	შინა	I+Prep
ძელისაჲ,	ძელისაჲ	ძელი	N+Com
და	და	და	I+Conj
სუეტი	სუეტი	სუეტი	N+Com
იგი	იგი	იგი	PRO+Dem
იყო	იყო	ყოფა	V+Mas
ძელისაჲ,	ძელისაჲ	ძელი	N+Com
რომელი	რომელი	რომელი (იგი)	PRO+Rel
თჳთ	თჳთ	თჳთ	I+Adv
აღემართა.	აღემართა	აღმართება	V+Mas
და	და	და	I+Conj
აღაგეს	აღაგეს	აღგება	V+Mas
ეკლესიაჲ.	ეკლესიაჲ	ეკლესიაჲ	N+Com
და	და	და	I+Conj
წარავლინნა	წარავლინნა	წარვლინება	V+Mas
მეფემან	მეფემან	მეფჱ	N+Com
მოციქულნი	მოციქულნი	მოციქული	V+Part
და	და	და	I+Conj
წიგნი	წიგნი	წიგნი	N+Com
ნინოჲსი	ნინოჲსი	ნინო	N+Ant
მეფისა	მეფისა	მეფჱ	N+Com
კოსტანტინ[ესსა	კოსტანტინესსა	კოსტანტინე	N+Ant
საბ]ერძნეთა	საბერძნეთა	საბერძნეთი	N+Top
თხო[ვად]	თხოვად	თხოვაჲ	N+Com
მღდელთა.	მღდელთა	მღდელი	N+Com
[ხოლო]	ხოლო	ხოლო	I+Conj
მოციქულ[ნი	მოციქულნი	მოციქული	V+Part
იგ]ი	იგი	იგი	PRO+Dem
მსწრაფლ	მსწრაფლ	მსწრაფლ	I+Adv
მი[იწივნეს]	მიიწივნეს	მიწევნა	V+Mas
წ[ინაშე]	წინაშე	წინაშე	I+Prep
მეფისა.	მეფისა	მეფჱ	N+Com
და	და	და	I+Conj
მ[ოსც]ა	მოსცა	მოცემა	V+Mas
მეფემან	მეფემან	მეფჱ	N+Com
ებისკოპოსი	ებისკოპოსი	ეპისკოპოსი	N+Com
ჲოვანეჲ	ჲოვანეჲ	იოვანე	N+Ant
და	და	და	I+Conj
ორნი	ორნი	ორი	NUM+Car
[მღ]დელნი	მღდელნი	მღდელი	N+Com
