text_form	form	lemma	pos
καὶ	καί	καί	I+Part
τειχῶν	τειχῶν	τεῖχος	N+Com
ἀσφαλείας	ἀσφαλείας	ἀσφάλεια	N+Com
καὶ	καί	καί	I+Part
προσέτι	προσέτι	προσέτι	I+Adv
τοῦ	τοῦ	ὁ	DET
εὖ	εὖ	εὖ	I+Adv
κεκρᾶσθαι	κεκρᾶσθαι	κεράννυμι	V
καὶ	καί	καί	I+Part
τῶν	τῶν	ὁ	DET
ἄλλων	ἄλλων	ἄλλος	PRO+Ind
ἀκρίβεια	ἀκρίβεια	ἀκρίβεια	N+Com
καὶ	καί	καί	I+Part
μάλισθ´	μάλισθ´	μάλα	I+Adv
ὅτι	ὅτι	ὅτι	I+Conj
πρὸ	πρό	πρό	I+Prep
μακρῶν	μακρῶν	μακρός	A
ἐτῶν	ἐτῶν	ἔτος	N+Com
τὰ	τά	ὁ	DET
περὶ	περί	περί	I+Prep
τῆς	τῆς	ὁ	DET
πόλεως	πόλεως	πόλις	N+Com
ἕτεροι	ἕτεροι	ἕτερος	PRO+Ind
φιλοπόνως	φιλοπόνως	φιλοπόνως	I+Adv
ἄγαν	ἄγαν	ἄγαν	I+Adv
δυνάμει	δυνάμει	δύναμις	N+Com
λόγου	λόγου	λόγος	N+Com
καὶ	καί	καί	I+Part
ῥητορικῆς	ῥητορικῆς	ῥητορικός	A
εὐγλωττίας	εὐγλωττίας	εὐγλωσσία	N+Com
δεινότητι	δεινότητι	δεινότης	N+Com
ἠκριβωμένως	ἠκριβωμένως	ἠκριβωμένως	I+Adv
ἐξέθεντο	ἐξέθεντο	ἐκτίθημι	V
καὶ	καί	καί	I+Part
μετὰ	μετά	μετά	I+Prep
τὴν	τήν	ὁ	DET
πρώτην	πρώτην	πρῶτος	NUM+Ord
πασῶν	πασῶν	πᾶς	A
εἰπεῖν	εἰπεῖν	λέγω	V
λαμπροτέραν	λαμπροτέραν	λαμπρός	A
πολλαῖς	πολλαῖς	πολύς	A
ἀποδείξεσιν	ἀποδείξεσιν	ἀπόδειξις	N+Com
ἀποφῆναι	ἀποφῆναι	ἀποφαίνω	V
ταύτην	ταύτην	οὗτος	PRO+Dem
ἐσπούδασαν.	ἐσπούδασαν	σπουδάζω	V
Ἐκείνοις	ἐκείνοις	ἐκεῖνος	PRO+Dem
δ´	δ´	δέ	I+Part
ἐμαυτὸν	ἐμαυτόν	ἐμαυτοῦ	PRO+Ref1s
ἔγωγε	ἔγωγε	ἔγωγε	PRO+Per1s
μόνον	μόνον	μόνος	A
διηγούμενος	διηγούμενος	διηγέομαι	V
δώσω,	δώσω	δίδωμι	V
ὧνπερ	ὧνπερ	ὅσπερ	PRO+Rel
ἡ	ἡ	ὁ	DET
πόλις	πόλις	πόλις	N+Com
ἐν	ἐν	ἐν	I+Prep
τῷ	τῷ	ὁ	DET
τῆς	τῆς	ὁ	DET
νῦν	νῦν	νῦν	I+Adv
ἁλώσεως	ἁλώσεως	ἅλωσις	N+Com
χρόνῳ	χρόνῳ	χρόνος	N+Com
πεπείρατο,	πεπείρατο	πειράω	V
καθάπερ	καθάπερ	καθάπερ	I+Adv
ἔφης	ἔφης	φημί	V
καὶ	καί	καί	I+Part
σὺ	συ	σύ	PRO+Per2s
πρὸς	πρός	πρός	I+Prep
ἡμᾶς,	ἡμᾶς	ἡμεῖς	PRO+Per1p
μικρὸν	μικρόν	μικρός	A
πρὸ	πρό	πρό	I+Prep
ταύτης	ταύτης	οὗτος	PRO+Dem
ἀπάρας	ἀπάρας	ἀπαίρω	V
ἐνθένδε	ἐνθένδε	ἐνθένδε	I+Adv
καὶ	καί	καί	I+Part
διὰ	διά	διά	I+Prep
τοῦτο	τοῦτο	οὗτος	PRO+Dem
τὸ	τό	ὁ	DET
κακὸν	κακόν	κακός	A
οὐκ	οὐκ	οὐ	I+Neg
εἰδὼς	εἰδώς	οἶδα	V
ἀκριβῶς	ἀκριβῶς	ἀκριβῶς	I+Adv
ὅπως	ὅπως	ὅπως	I+Conj
κεχώρηκε.	κεχώρηκε	χωρέω	V
Τὰ	τά	ὁ	DET
τῶν	τῶν	ὁ	DET
Λατίνων	λατίνων	Λατῖνος η ον	A
γὰρ	γάρ	γάρ	I+Part
οἶδ´	οἶδ´	οἶδα	V
ὅτι	ὅτι	ὅτι	I+Conj
καὶ	καί	καί	I+Part
αὐτὸς	αὐτός	αὐτός	PRO+Dem
οἶσθα	οἶσθα	οἶδα	V
σαφέστατα	σαφέστατα	σαφής	A
τῇ	τῇ	ὁ	DET
πόλει	πόλει	πόλις	N+Com
παρὼν	παρών	πάρειμι (εἰμί)	V
καὶ	καί	καί	I+Part
καθ´	καθ´	κατά	I+Prep
ἑκάστην	ἑκάστην	ἕκαστος	PRO+Ind
ὁρῶν	ὁρῶν	ὁράω	V
τὰ	τά	ὁ	DET
γινόμενα].	γινόμενα	γίγνομαι	V
Ἔπασχεν	ἔπασχεν	πάσχω	V
οὖν	οὖν	οὖν	I+Part
τῶν	τῶν	ὁ	DET
Λατίνων	λατίνων	Λατῖνος η ον	A
κρατούντων	κρατούντων	κρατέω	V
ἡ	ἡ	ὁ	DET
πόλις,	πόλις	πόλις	N+Com
ὡς	ὡς	ὡς (ὅς)	I+Conj
οἶδας,	οἶδας	οἶδα	V
καὶ	καί	καί	I+Part
ὁσημέραι	ὁσημέραι	ὁσημέραι	I+Adv
θλίψεις	θλίψεις	θλῖψις	N+Com
ἡμῖν	ἡμῖν	ἡμεῖς	PRO+Per1p
ἐπήγοντο	ἐπήγοντο	ἐπάγω	V
πανταχόθεν	πανταχόθεν	πανταχόθεν	I+Adv
καὶ	καί	καί	I+Part
λόγων	λόγων	λόγος	N+Com
πολλῶν	πολλῶν	πολύς	A
παρ´	παρ´	παρά	I+Prep
ἑκάστοις,	ἑκάστοις	ἕκαστος	PRO+Ind
πῶς	πῶς	πῶς	I+Adv
ἂν	ἄν	ἄν	I+Part
ἀνεθείημεν,	ἀνεθείημεν	ἀνίημι	V
γιγνομένων	γιγνομένων	γίγνομαι	V
τρόπος	τρόπος	τρόπος	N+Com
ἦν	ἦν	εἰμί	V
οὐδ´	οὐδ´	οὐδέ	I+Part
ὁστισοῦν	ὁστισοῦν	ὁστισοῦν	PRO+Rel
ὁ	ὁ	ὁ	DET
τούτων	τούτων	οὗτος	PRO+Dem
ἡμᾶς	ἡμᾶς	ἡμεῖς	PRO+Per1p
τῶν	τῶν	ὁ	DET
δεινῶν	δεινῶν	δεινός	A
ἀπαλλάξων.	ἀπαλλάξων	ἀπαλλάσσω	V
Οὔτε	οὔτε	οὔτε	I+Part
γὰρ	γάρ	γάρ	I+Part
οἱ	οἱ	ὁ	DET
Τοῦρκοι	τοῦρκοι	Τοῦρκος	A
τοῖς	τοῖς	ὁ	DET
Λατίνοις	λατίνοις	Λατῖνος η ον	A
ἐβούλοντο	ἐβούλοντο	βούλομαι	V
σπείσασθαι,	σπείσασθαι	σπένδω	V
πολλάκις	πολλάκις	πολλάκις	I+Adv
πρεσβευσαμένοις	πρεσβευσαμένοις	πρεσβεύω	V
περὶ	περί	περί	I+Prep
τούτου	τούτου	οὗτος	PRO+Dem
καὶ	καί	καί	I+Part
δεηθεῖσιν,	δεηθεῖσιν	δέω (δεήσω)	V
οὐθ´	οὐθ´	οὔτε	I+Part
ἡμῖν	ἡμῖν	ἡμεῖς	PRO+Per1p
ἐξῆν	ἐξῆν	ἔξειμι (εἰμί)	V
πρᾶξαι	πρᾶξαι	πράσσω	V
τὸ	τό	ὁ	DET
κατὰ	κατά	κατά	I+Prep
γνώμην,	γνώμην	γνώμη	N+Com
ὀλίγοις	ὀλίγοις	ὀλίγος	A
ἄγαν	ἄγαν	ἄγαν	I+Adv
καθεστηκόσι	καθεστηκόσι	καθίστημι	V
καὶ	καί	καί	I+Part
ἀνισότητι	ἀνισότητι	ἀνισότης	N+Com
γνώμης	γνώμης	γνώμη	N+Com
ἀποβεβληκόσι	ἀποβεβληκόσι	ἀποβάλλω	V
τὸ	τό	ὁ	DET
ὁμονοεῖν,	ὁμονοεῖν	ὁμονοέω	V
ὡς	ὡς	ὡς (ὅς)	I+Conj
ἄρα	ἄρα	ἄρα	I+Part
καί	καί	καί	I+Part
σοι	σοι	σύ	PRO+Per2s
γνώριμον	γνώριμον	γνώριμος	A
τοῦτο	τοῦτο	οὗτος	PRO+Dem
σὺν	σύν	σύν	I+Prep
ἡμῖν	ἡμῖν	ἡμεῖς	PRO+Per1p
γε	γε	γε	I+Part
ὄντι	ὄντι	εἰμί	V
καὶ	καί	καί	I+Part
τῶν	τῶν	ὁ	DET
δεινῶν	δεινῶν	δεινός	A
ἐκείνων	ἐκείνων	ἐκεῖνος	PRO+Dem
τοῖς	τοῖς	ὁ	DET
ἄλλοις	ἄλλοις	ἄλλος	PRO+Ind
παραπλησίως	παραπλησίως	παραπλησίως	I+Adv
εἰληφότι	εἰληφότι	λαμβάνω	V
τὴν	τήν	ὁ	DET
πεῖραν.	πεῖραν	πεῖρα	N+Com
Οὕτω	οὕτω	οὕτως	I+Adv
οὖν	οὖν	οὖν	I+Part
ἡμῖν	ἡμῖν	ἡμεῖς	PRO+Per1p
ἔχουσιν,	ἔχουσιν	ἔχω	V
ὅσαι	ὅσαι	ὅσος	PRO+Rel
τε	τε	τε	I+Part
ὧραι	ὧραι	ὥρα	N+Com
μυρία	μυρία	μυρίος	A
τὰ	τά	ὁ	DET
χαλεπὰ	χαλεπά	χαλεπός	A
φέρουσι	φέρουσι	φέρω	V
καὶ	καί	καί	I+Part
τὴν	τήν	ὁ	DET
σωτηρίαν	σωτηρίαν	σωτηρία	N+Com
ἀπαγορεύουσιν,	ἀπαγορεύουσιν	ἀπαγορεύω	V
κακὸν	κακόν	κακός	A
ἐξαίφνης	ἐξαίφνης	ἐξαίφνης	I+Adv
ἐπῆλθεν	ἐπῆλθεν	ἐπέρχομαι	V
ἕτερον	ἕτερον	ἕτερος	PRO+Ind
καὶ	καί	καί	I+Part
στερροτέραν	στερροτέραν	στερρός	A
εἰπεῖν	εἰπεῖν	λέγω	V
ἀδάμαντος	ἀδάμαντος	ἀδάμας	N+Com
πλῆξαν	πλῆξαν	πλήσσω	V
ψυχήν.	ψυχήν	ψυχή	N+Com
Τὸ	τό	ὁ	DET
δ´	δ´	δέ	I+Part
ἦν	ἦν	εἰμί	V
ἡ	ἡ	ὁ	DET
τοῦ	τοῦ	ὁ	DET
καλοῦ	καλοῦ	καλός	A
ποιμένος	ποιμένος	ποιμήν	N+Com
καὶ	καί	καί	I+Part
κατὰ	κατά	κατά	I+Prep
τὸν	τόν	ὁ	DET
πρῶτον	πρῶτον	πρῶτος	NUM+Ord
ποιμένα	ποιμένα	ποιμήν	N+Com
τὴν	τήν	ὁ	DET
ψυχὴν	ψυχήν	ψυχή	N+Com
ἐφ´	ἐφ´	ἐπί	I+Prep
ἑκάστης	ἑκάστης	ἕκαστος	PRO+Ind
ἀφειδῶς	ἀφειδῶς	ἀφειδῶς	I+Adv
ὑπὲρ	ὑπέρ	ὑπέρ	I+Prep
τοῦ	τοῦ	ὁ	DET
ποιμνίου	ποιμνίου	ποίμνιον	N+Com
τιθέντος	τιθέντος	τίθημι	V
κατὰ	κατά	κατά	I+Prep
θεῖον	θεῖον	θεῖος α ον	A
βούλημα	βούλημα	βούλημα	N+Com
τελευτή,	τελευτή	τελευτή	N+Com
ἐν	ἐν	ἐν	I+Prep
καλῷ	καλῷ	καλός	A
μὲν	μέν	μέν	I+Part
ἐκείνῳ	ἐκείνῳ	ἐκεῖνος	PRO+Dem
γεγενημένη,	γεγενημένη	γίγνομαι	V
βλάβος	βλάβος	βλάβος	N+Com
δ´	δ´	δέ	I+Part
ἡμῖν	ἡμῖν	ἡμεῖς	PRO+Per1p
ἐπενεγκοῦσα	ἐπενεγκοῦσα	ἐπιφέρω	V
πολύ,	πολύ	πολύς	A
τῶν	τῶν	ὁ	DET
ἐκείνου	ἐκείνου	ἐκεῖνος	PRO+Dem
λιτῶν	λιτῶν	λιτός	A
πρὸς	πρός	πρός	I+Prep
θεὸν	θεόν	θεός	N+Com
στερηθεῖσιν,	στερηθεῖσιν	στερέω	V
αἷς	αἷς	ὅς ἥ ὅ	PRO+Rel
ἐσωζόμεθα.	ἐσωζόμεθα	σῴζω	V
[Ὅτι	ὅτι	ὅτι	I+Conj
δὲ	δέ	δέ	I+Part
κατὰ	κατά	κατά	I+Prep
θείαν	θείαν	θεῖος α ον	A
αὕτη	αὕτη	οὗτος	PRO+Dem
βούλησιν	βούλησιν	βούλησις	N+Com
ἦν,	ἦν	εἰμί	V
ἄκουε	ἄκουε	ἀκούω	V
τοῦ	τοῦ	ὁ	DET
φανέντος	φανέντος	φαίνω	V
τῷ	τῷ	ὁ	DET
μακαρίῳ	μακαρίῳ	μακάριος	A
περιόντι	περιόντι	περίειμι (εἰμί)	V
κατ´	κατ´	κατά	I+Prep
ὄναρ	ὄναρ	ὄναρ	N+Com
ἐκείνῳ.	ἐκείνῳ	ἐκεῖνος	PRO+Dem
Ἔδοξε	ἔδοξε	δοκέω	V
πρὸ	πρό	πρό	I+Prep
τοῦ	τοῦ	ὁ	DET
τὴν	τήν	ὁ	DET
πόλιν	πόλιν	πόλις	N+Com
τῷ	τῷ	ὁ	DET
πολέμῳ	πολέμῳ	πόλεμος	N+Com
ληφθῆναι	ληφθῆναι	λαμβάνω	V
οἶκόν	οἶκον	οἶκος	N+Com
τινα	τινα	τις	PRO+Ind
λαμπρὸν	λαμπρόν	λαμπρός	A
εἰσιέναι	εἰσιέναι	εἴσειμι (εἶμι)	V
καὶ	καί	καί	I+Part
παμμεγέθη,	παμμεγέθη	παμμεγέθης	A
περισκοπεῖν	περισκοπεῖν	περισκοπέω	V
τε	τε	τε	I+Part
αὐτὸν	αὐτόν	αὐτός	PRO+Dem
κατὰ	κατά	κατά	I+Prep
μέρος	μέρος	μέρος	N+Com
καὶ	καί	καί	I+Part
θαυμάζειν	θαυμάζειν	θαυμάζω	V
αὐτοῦ	αὐτοῦ	αὐτός	PRO+Dem
τό	τό	ὁ	DET
τε	τε	τε	I+Part
κάλλος	κάλλος	κάλλος	N+Com
καὶ	καί	καί	I+Part
μέγεθος,	μέγεθος	μέγεθος	N+Com
ἐν	ἐν	ἐν	I+Prep
τούτῳ	τούτῳ	οὗτος	PRO+Dem
δ´	δ´	δέ	I+Part
ὄντι	ὄντι	εἰμί	V
φωνὴν	φωνήν	φωνή	N+Com
ἔξωθεν	ἔξωθεν	ἔξωθεν	I+AdvPr
ἐνεχθῆναι	ἐνεχθῆναι	φέρω	V
λέγουσαν:	λέγουσαν	λέγω	V
«ὁ	ὁ	ὁ	DET
μὲν	μέν	μέν	I+Part
οἶκος	οἶκος	οἶκος	N+Com
οὗτος,	οὗτος	οὗτος	PRO+Dem
οὗ	οὗ	ὅς ἥ ὅ	PRO+Rel
τὰ	τά	ὁ	DET
καθ´	καθ´	κατά	I+Prep
ἕκαστον,	ἕκαστον	ἕκαστος	PRO+Ind
ὦ	ὦ	ὦ (ἆ)	I+Intj
δέσποτα,	δέσποτα	δεσπότης	N+Com
ὡς	ὡς	ὡς (ὅς)	I+Conj
λίαν	λίαν	λίαν	I+Adv
λαμπρὰ	λαμπρά	λαμπρός	A
καὶ	καί	καί	I+Part
ὡραῖα	ὡραῖα	ὡραῖος	A
θαυμάζεις	θαυμάζεις	θαυμάζω	V
περιαθρῶν,	περιαθρῶν	περιαθρέω	V
πίπτει	πίπτει	πίπτω	V
τὸ	τό	ὁ	DET
τάχος	τάχος	τάχος	N+Com
καί,	καί	καί	I+Part
ἵνα	ἵνα	ἵνα	I+Conj
μή	μή	μή	I+Neg
σε	σε	σύ	PRO+Per2s
καλύψῃ	καλύψῃ	καλύπτω	V
πεσών,	πεσών	πίπτω	V
ἔξιθι	ἔξιθι	ἔξειμι (εἶμι)	V
τούτου	τούτου	οὗτος	PRO+Dem
ταχέως».	ταχέως	ταχέως	I+Adv
Οὕτως	οὕτως	οὕτως	I+Adv
εἶχεν	εἶχεν	ἔχω	V
ἡ	ἡ	ὁ	DET
ὄψις	ὄψις	ὄψις (ἡ)	N+Com
καὶ	καί	καί	I+Part
εἰς	εἰς	εἰς	I+Prep
ἔργον	ἔργον	ἔργον	N+Com
ἧκεν	ἧκεν	ἥκω	V
οὐκ	οὐκ	οὐ	I+Neg
εἰς	εἰς	εἰς	I+Prep
μακράν.	μακράν	μακρός	A
Ἐκεῖνος	ἐκεῖνος	ἐκεῖνος	PRO+Dem
μὲν	μέν	μέν	I+Part
γάρ,	γάρ	γάρ	I+Part
ἵνα	ἵνα	ἵνα	I+Conj
ἀναφανῇ	ἀναφανῇ	ἀναφαίνω	V
δίκαιος	δίκαιος	δίκαιος	A
καὶ	καί	καί	I+Part
τῶν	τῶν	ὁ	DET
πολλῶν	πολλῶν	πολύς	A
τῆς	τῆς	ὁ	DET
ἀρετῆς	ἀρετῆς	ἀρετή	N+Com
ἐκείνου	ἐκείνου	ἐκεῖνος	PRO+Dem
καμάτων	καμάτων	κάματος	N+Com
λάβῃ	λάβῃ	λαμβάνω	V
τὰς	τάς	ὁ	DET
ἀντιδόσεις,	ἀντιδόσεις	ἀντίδοσις	N+Com
εἰκότως	εἰκότως	εἰκότως	I+Adv
οὕτω	οὕτω	οὕτως	I+Adv
καὶ	καί	καί	I+Part
πρὸ	πρό	πρό	I+Prep
τῆς	τῆς	ὁ	DET
κοινῆς	κοινῆς	κοινός	A
συμφορᾶς,	συμφορᾶς	συμφορά	N+Com
πρὸς	πρός	πρός	I+Prep
ὃν	ὅν	ὅς ἥ ὅ	PRO+Rel
ἐπόθει	ἐπόθει	ποθέω	V
κύριον	κύριον	κύριος α ον	A
ἐξεδήμησεν.	ἐξεδήμησεν	ἐκδημέω	V
Οὐ	οὐ	οὐ	I+Neg
γὰρ	γάρ	γάρ	I+Part
δίκαιον	δίκαιον	δίκαιος	A
τοῦτο	τοῦτο	οὗτος	PRO+Dem
παρὰ	παρά	παρά	I+Prep
θεῷ	θεῷ	θεός	N+Com
κέκριτο,	κέκριτο	κρίνω	V
τοιούτων	τοιούτων	τοιοῦτος	PRO+Dem
ἵνα	ἵνα	ἵνα	I+Conj
κακῶν	κακῶν	κακός	A
πεῖραν	πεῖραν	πεῖρα	N+Com
σχῇ	σχῇ	ἔχω	V
καὶ	καί	καί	I+Part
κοινωνήσῃ	κοινωνήσῃ	κοινωνέω	V
τῶν	τῶν	ὁ	DET
ἴσων	ἴσων	ἴσος	A
ἡμῖν·	ἡμῖν	ἡμεῖς	PRO+Per1p
«ἀνόμοιος	ἀνόμοιος	ἀνόμοιος	A
γὰρ	γάρ	γάρ	I+Part
ἦν	ἦν	εἰμί	V
τοῖς	τοῖς	ὁ	DET
ἄλλοις	ἄλλοις	ἄλλος	PRO+Ind
ὁ	ὁ	ὁ	DET
βίος	βίος	βίος	N+Com
ἐκείνου	ἐκείνου	ἐκεῖνος	PRO+Dem
καὶ	καί	καί	I+Part
ἐξηλλαγμέναι	ἐξηλλαγμέναι	ἐξαλλάσσω	V
αἱ	αἱ	ὁ	DET
τρίβοι»,	τρίβοι	τρίβος	N+Com
τοῦ	τοῦ	ὁ	DET
Σολομῶντος	σολομῶντος	Σολομών	N+Ant
εἰπεῖν,	εἰπεῖν	λέγω	V
«ἡμεῖς	ἡμεῖς	ἡμεῖς	PRO+Per1p
δὲ	δέ	δέ	I+Part
κακίας	κακίας	κακία	N+Com
γέμοντες	γέμοντες	γέμω	V
ὅλως,	ὅλως	ὅλως	I+Adv
καὶ	καί	καί	I+Part
ὀπίσω	ὀπίσω	ὀπίσω	I+Adv
τῶν	τῶν	ὁ	DET
ἐνθυμημάτων	ἐνθυμημάτων	ἐνθύμημα	N+Com
τῆς	τῆς	ὁ	DET
καρδίας	καρδίας	καρδία	N+Com
ἡμῶν	ἡμῶν	ἡμεῖς	PRO+Per1p
τῆς	τῆς	ὁ	DET
πονηρᾶς»,	πονηρᾶς	πονηρός	A
τοῦτο	τοῦτο	οὗτος	PRO+Dem
δὴ	δή	δή	I+Part
τὸ	τό	ὁ	DET
τοῦ	τοῦ	ὁ	DET
Ἱερεμίου,	ἱερεμίου	Ἰερεμίας	N+Ant
«πορευόμενοι	πορευόμενοι	πορεύω	V
καὶ	καί	καί	I+Part
κατὰ	κατά	κατά	I+Prep
τὸν	τόν	ὁ	DET
πάλαι	πάλαι	πάλαι	I+Adv
γογγυσταὶ	γογγυσταί	γογγυστής	N+Com
τυγχάνοντες	τυγχάνοντες	τυγχάνω	V
Ἰσραήλ»,	ἰσραήλ	Ἰσραήλ	N+Top
κατὰ	κατά	κατά	I+Prep
τὴν	τήν	ὁ	DET
ἡμετέραν	ἡμετέραν	ἡμέτερος	PRO+Pos1p
ἐπιθυμίαν	ἐπιθυμίαν	ἐπιθυμία	N+Com
ἀπολαύειν	ἀπολαύειν	ἀπολαύω	V
ὅπως	ὅπως	ὅπως	I+Conj
οὐκ	οὐκ	οὐ	I+Neg
ἔχωμεν	ἔχωμεν	ἔχω	V
τῶν	τῶν	ὁ	DET
πραγμάτων,	πραγμάτων	πρᾶγμα	N+Com
δικαίως	δικαίως	δικαίως	I+Adv
οὕτω	οὕτω	οὕτως	I+Adv
πεπράγαμεν	πεπράγαμεν	πράσσω	V
δυστυχέστατα	δυστυχέστατα	δυστυχής	A
καὶ	καί	καί	I+Part
τούτου	τούτου	οὗτος	PRO+Dem
τἀνδρὸς	τἀνδρός	ὁ@ἀνήρ	DET@N+Com
ἐστερήμεθα,	ἐστερήμεθα	στερέω	V
μόνου	μόνου	μόνος	A
περιλειφθέντος	περιλειφθέντος	περιλείπω	V
ἐν	ἐν	ἐν	I+Prep
τοιούτοις	τοιούτοις	τοιοῦτος	PRO+Dem
καιροῖς	καιροῖς	καιρός	N+Com
καὶ	καί	καί	I+Part
τοσούτοις	τοσούτοις	τοσοῦτος	PRO+Dem
