text_form	form	lemma	pos
ܟܢܬܟܘܢ	ܟܢܬܟܘܢ	ܟܢܵܬܵܐ@ܐܲܢ̄ܬ݁ܘܿܢ	NOUN@PRO_pers
ܐ̇ܢܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܘܠܡܠܬܟܘܢ	ܘܠܡܠܬܟܘܢ	ܘـ@ܠـ@ܡܸܠܬ݂ܵܐ@ܐܲܢ̄ܬ݁ܘܿܢ	PART@PART@NOUN@PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡ̇ܟܪܙ	ܡܟܪܙ	ܐܲܟܪܸܙ	V5
ܐܢ̣ܐ.	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܫܠܝܚܗ	ܫܠܝܚܗ	ܫܠܝܼܚܵܐ 1@ܗܘܼ	NOUN@PRO_pers
ܕܝܫܘܥ	ܕܝܫܘܥ	ܕـ@ܝܫܘܥ	PART@NAME_ant
ܒܩܘܫܬܐ	ܒܩܘܫܬܐ	ܒـ@ܩܘܼܫܬܵܐ 1	PART@NOUN
ܐ̇ܝܬܝ	ܐܝܬܝ	ܐܝܼܬ@ܐܸܢܵܐ	PART@PRO_pers
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܐܦ	ܕܐܦ	ܕـ@ܐܵܦ	PART@PART
ܐܢܬܘܢ܆	ܐܢܬܘܢ	ܐܲܢ̄ܬ݁ܘܿܢ	PRO_pers
ܘܡܐ	ܘܡܐ	ܘـ@ܡܵܐ	PART@PRO_int
ܕܚ̇ܙܝܬܗ	ܕܚܙܝܬܗ	ܕـ@ܚܙܵܐ@ܗܘܼ	PART@V1@PRO_pers
ܐܦ	ܐܦ	ܐܵܦ	PART
ܢ̇ܦܩ	ܢܦܩ	ܢܦܲܩ	V1
ܐܢ̣ܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܠܟܪܘܙܘܬܗ.	ܠܟܪܘܙܘܬܗ	ܠـ@ܟܵܪܘܿܙܘܼܬܵܐ@ܗܘܼ	PART@NOUN@PRO_pers
ܠܫ̈ܠܝܚܐ	ܠܫܠܝܚܐ	ܠـ@ܫܠܝܼܚܵܐ 1	PART@NOUN
ܓܝܪ	ܓܝܪ	ܓܹܝܪ	PART
ܐ̇ܢܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܫܠܝܚܐ	ܫܠܝܚܐ	ܫܠܝܼܚܵܐ 1	NOUN
ܠܐ	ܠܐ	ܠܵܐ	PART
ܗ̇ܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܐܢ̣ܐ܆	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܘܡܢ	ܘܡܢ	ܘـ@ܡܸܢ	PART@PART
ܡܠܬܟܘܢ	ܡܠܬܟܘܢ	ܡܸܠܬ݂ܵܐ@ܐܲܢ̄ܬ݁ܘܿܢ	NOUN@PRO_pers
ܕܐܬ̣ܐ	ܕܐܬܐ	ܕـ@ܐܸܬܵܐ	PART@V1
ܡܪܢ	ܡܪܢ	ܡܵܪܵܐ@ܚܢܲܢ	NOUN@PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡܫܪ	ܡܫܪ	ܐܲܫܲܪ	V5
ܐܢ̣ܐ܀	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܐܡ̣ܪ	ܐܡܪ	ܐܸܡܲܪ	V1
ܠܢ	ܠܢ	ܠـ@ܚܢܲܢ	PART@PRO_pers
ܬܐܘܡܐ	ܬܐܘܡܐ	ܬܐܘܡܐ	NAME_ant
ܘܕ̈ܓܠܐ	ܘܕܓܠܐ	ܘـ@ܕܲܓ݁ܵܠܵܐ	PART@ADJ
ܚܢܢ	ܚܢܢ	ܚܢܲܢ	PRO_pers
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܐܡ̇ܪ	ܕܐܡܪ	ܕـ@ܐܸܡܲܪ	PART@V1
ܐܢܬ܆	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܘܡܠܬܐ	ܘܡܠܬܐ	ܘـ@ܡܸܠܬ݂ܵܐ	PART@NOUN
ܕܟܠܢ	ܕܟܠܢ	ܕـ@ܟܘܿܠ@ܚܢܲܢ	PART@PRO_ind@PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܫܪܝܪܐ	ܫܪܝܪܐ	ܫܲܪܝܼܪܵܐ	ADJ
⌝ܕܡܦܝ̣ܣܐ	ܕܡܦܝܣܐ	ܕـ@ܐܲܦ݁ܝܼܣ	PART@V5
ܠܟ܆	ܠܟ	ܠـ@ܐܲܢ̄ܬ݁	PART@PRO_pers
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܐܡ̇ܪ	ܕܐܡܪ	ܕـ@ܐܸܡܲܪ	PART@V1
ܐܢܬ	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܡܣܬܠܝܐ	ܡܣܬܠܝܐ	ܐܸܣܬܠܝܼ	V2
ܠܗ̇⌜	ܠܗ	ܠـ@ܗܝܼ	PART@PRO_pers
ܟܪܘܙܘܬܢ܆	ܟܪܘܙܘܬܢ	ܟܵܪܘܿܙܘܼܬܵܐ@ܚܢܲܢ	NOUN@PRO_pers
ܘܟܠܗ	ܘܟܠܗ	ܘـ@ܟܘܿܠ@ܗܘܼ	PART@PRO_ind@PRO_pers
ܥܠܡܐ	ܥܠܡܐ	ܥܵܠܡܵܐ	NOUN
ܕܠܐ	ܕܠܐ	ܕـ@ܠܵܐ	PART@PART
ܚ̣ܙܐ	ܚܙܐ	ܚܙܵܐ	V1
ܠܡܪܢ	ܠܡܪܢ	ܠـ@ܡܵܪܵܐ@ܚܢܲܢ	PART@NOUN@PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡܫܪ	ܡܫܪ	ܐܲܫܲܪ	V5
ܠܢ.	ܠܢ	ܠـ@ܚܢܲܢ	PART@PRO_pers
ܠܡܘܢ	ܠܡܘܢ	ܠـ@ܡܵܢܵܐ	PART@PRO_int
ܝ̇ܗܒ	ܝܗܒ	ܝܲܗ̄ܒ	V1
ܐܢܬ	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܐܝ̣ܕܐ	ܐܝܕܐ	ܐܝܼܕܵܐ	NOUN
ܠܥܡ̈ܡܐ	ܠܥܡܡܐ	ܠـ@ܥܲܡܵܐ	PART@NOUN
ܒܗ̈ܦܟܬܐ܆	ܒܗܦܟܬܐ	ܒـ@ܗܦܵܟܬܵ݁ܐ	PART@NOUN
ܕܗ̣ܘܘ	ܕܗܘܘ	ܕـ@ܗܘܵܐ	PART@V1
ܐܡ̇ܪܝܢ	ܐܡܪܝܢ	ܐܸܡܲܪ	V1
ܕܐܠܐ	ܕܐܠܐ	ܕـ@ܐܸܠܵܐ 1	PART@PART
ܚܙܝܢܢ	ܚܙܝܢܢ	ܚܙܵܐ@ܚܢܲܢ	V1@PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡܫܪܝܢܢ.	ܡܫܪܝܢܢ	ܐܲܫܲܪ@ܚܢܲܢ	V5@PRO_pers
ܐܡ̣ܪ	ܐܡܪ	ܐܸܡܲܪ	V1
ܠܢ	ܠܢ	ܠـ@ܚܢܲܢ	PART@PRO_pers
ܐܢܗܘܼ	ܐܢܗܘ	ܐܸܢ@ܗܘܼ	PART@PRO_pers
ܕܦܐܝܐ	ܕܦܐܝܐ	ܕـ@ܦܲܐܝܵܐ	PART@ADJ
ܗܕܐ	ܗܕܐ	ܗܵܕܸܐ	PRO_dem
ܢܒ̣ܥܝܗ̇	ܢܒܥܝܗ	ܒܥܵܐ@ܗܝܼ	V1@PRO_pers
ܟܠܢܫ܆	ܟܠܢܫ	ܟܘܿܠ@ܐ̄ܢܵܫܵܐ	PRO_ind@NOUN
ܘܐܢ	ܘܐܢ	ܘـ@ܐܸܢ	PART@PART
ܠܐ	ܠܐ	ܠܵܐ	PART
ܦܐܝܐ	ܦܐܝܐ	ܦܲܐܝܵܐ	ADJ
ܠܡܘܢ	ܠܡܘܢ	ܠـ@ܡܵܢܵܐ	PART@PRO_int
ܒ̇ܥܐ	ܒܥܐ	ܒܥܵܐ	V1
ܐܢܬ	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܡܐ	ܡܐ	ܡܵܐ	PRO_int
ܕܠܐ	ܕܠܐ	ܕـ@ܠܵܐ	PART@PART
ܫܦܝܪ.	ܫܦܝܪ	ܫܲܦ݁ܝܼܪܵܐ	ADJ
ܐܢ	ܐܢ	ܐܸܢ	PART
ܠܒ̇ܟܝܢ	ܠܒܟܝܢ	ܠܒܸܟ	V1
ܠܗ̇	ܠܗ	ܠـ@ܗܝܼ	PART@PRO_pers
ܚ̈ܢܦܐ	ܚܢܦܐ	ܚܲܢܦܵܐ	NOUN
ܠܡܠܬܟ	ܠܡܠܬܟ	ܠـ@ܡܸܠܬ݂ܵܐ@ܐܲܢ̄ܬ݁	PART@NOUN@PRO_pers
ܡܐ	ܡܐ	ܡܵܐ	PRO_int
ܕܐܫܬܡ̣ܥܬ݀܆	ܕܐܫܬܡܥܬ	ܕـ@ܐܸܫܬܡܲܥ	PART@V2
ܗ̇ܘܝܢ	ܗܘܝܢ	ܗܘܵܐ	V1
ܐܡ̇ܪܝܢ	ܐܡܪܝܢ	ܐܸܡܲܪ	V1
ܕܐܠܐ	ܕܐܠܐ	ܕـ@ܐܸܠܵܐ 1	PART@PART
ܓܫ̣ܢܢ	ܓܫܢܢ	ܓܲܫ	V1
ܐܦܠܐ	ܐܦܠܐ	ܐܵܦ@ܠܵܐ	PART@PART
ܢ̣̇ܫܪ..	ܢܫܪ	ܐܲܫܲܪ	V5
ܬܐܘܡܐ	ܬܐܘܡܐ	ܬܐܘܡܐ	NAME_ant
ܟܢܬܟܘܢ	ܟܢܬܟܘܢ	ܟܢܵܬܵܐ@ܐܲܢ̄ܬ݁ܘܿܢ	NOUN@PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܩ̣̇ܒܠܟܘܢ	ܩܒܠܟܘܢ	ܩܲܒܸ݁ܠ@ܐܲܢ̄ܬ݁ܘܿܢ	V3@PRO_pers
ܕܐܡ̣ܪܬܘܢ	ܕܐܡܪܬܘܢ	ܕـ@ܐܸܡܲܪ	PART@V1
ܠܗ܆	ܠܗ	ܠـ@ܗܘܼ	PART@PRO_pers
ܘܐܝܟܢܐ	ܘܐܝܟܢܐ	ܘـ@ܐܲܝܟ݁ܲܢܵܐ	PART@PRO_int
ܟܝ	ܟܝ	ܟܲܝ	PART
ܥ̇ܨܝܢ	ܥܨܝܢ	ܥܨܵܐ	V1
ܐܢܬܘܢ	ܐܢܬܘܢ	ܐܲܢ̄ܬ݁ܘܿܢ	PRO_pers
ܠܢ	ܠܢ	ܠـ@ܚܢܲܢ	PART@PRO_pers
ܠܡܗ̇ܝܡܢܘ.	ܠܡܗܝܡܢܘ	ܠـ@ܗܲܝܡܸܢ	PART@V29
ܗ̇ܘ	ܗܘ	ܗܵܘ	PRO_dem
ܩܪܝܒܟܘܢ	ܩܪܝܒܟܘܢ	ܩܲܪܝܼܒܵܐ@ܐܲܢ̄ܬ݁ܘܿܢ	ADJ@PRO_pers
ܘܝ̇ܕܥ	ܘܝܕܥ	ܘـ@ܝܼܕܲܥ	PART@V1
ܪܐܙܟܘܢ	ܪܐܙܟܘܢ	ܪܵܐܙܵܐ@ܐܲܢ̄ܬ݁ܘܿܢ	NOUN@PRO_pers
ܕܐܟܘܬܟܘܢ	ܕܐܟܘܬܟܘܢ	ܕـ@ܐܲܟܘܵܬ@ܐܲܢ̄ܬ݁ܘܿܢ	PART@PART@PRO_pers
ܗܘ܆	ܗܘ	ܗܘܼ	PRO_pers
ܟܕ	ܟܕ	ܟܲܕ	PART
ܣ̇ܗܕܝܢ	ܣܗܕܝܢ	ܣܗܸܕ	V1
ܐܢܬܘܢ	ܐܢܬܘܢ	ܐܲܢ̄ܬ݁ܘܿܢ	PRO_pers
ܟܠܟܘܢ	ܟܠܟܘܢ	ܟܘܿܠ@ܐܲܢ̄ܬ݁ܘܿܢ	PRO_ind@PRO_pers
ܐܟܚܕ	ܐܟܚܕ	ܐܲܟܚܲܕ	ADV
ܠܐ	ܠܐ	ܠܵܐ	PART
ܐܫ̣ܪܟܘܢ.	ܐܫܪܟܘܢ	ܐܲܫܲܪ@ܐܲܢ̄ܬ݁ܘܿܢ	V5@PRO_pers
ܐܢ	ܐܢ	ܐܸܢ	PART
ܫܪܝܪܐ	ܫܪܝܪܐ	ܫܲܪܝܼܪܵܐ	ADJ
ܟܪܘܙܘܬܟܘܢ	ܟܪܘܙܘܬܟܘܢ	ܟܵܪܘܿܙܘܼܬܵܐ@ܐܲܢ̄ܬ݁ܘܿܢ	NOUN@PRO_pers
ܥܠ	ܥܠ	ܥܲܠ 1	PART
ܡܘܢ	ܡܘܢ	ܡܵܢܵܐ	PRO_int
ܡܕܝܢ܇	ܡܕܝܢ	ܡܵܕܹܝܢ	ADV
ܫܠܝܚܐ	ܫܠܝܚܐ	ܫܠܝܼܚܵܐ 1	NOUN
ܟܢܬܟܘܢ	ܟܢܬܟܘܢ	ܟܢܵܬܵܐ@ܐܲܢ̄ܬ݁ܘܿܢ	NOUN@PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܩ̣̇ܒܠ	ܩܒܠ	ܩܲܒܸ݁ܠ	V3
ܗܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܡܘܢ	ܡܘܢ	ܡܵܢܵܐ	PRO_int
ܕܐܡ̣ܪܬܘܢ.	ܕܐܡܪܬܘܢ	ܕـ@ܐܸܡܲܪ	PART@V1
ܐܡ̣ܪ	ܐܡܪ	ܐܸܡܲܪ	V1
ܠܢ	ܠܢ	ܠـ@ܚܢܲܢ	PART@PRO_pers
ܬܐܘܡܐ	ܬܐܘܡܐ	ܬܐܘܡܐ	NAME_ant
ܐܢ	ܐܢ	ܐܸܢ	PART
ܐܡ̇ܪܝܢ	ܐܡܪܝܢ	ܐܸܡܲܪ	V1
ܠܢ	ܠܢ	ܠـ@ܚܢܲܢ	PART@PRO_pers
ܚ̈ܢܦܐ	ܚܢܦܐ	ܚܲܢܦܵܐ	NOUN
ܗܠܝܢ܆	ܗܠܝܢ	ܗܵܠܹܝܢ	PRO_dem
ܡܢܐ	ܡܢܐ	ܡܵܢܵܐ	PRO_int
ܐܝܬ	ܐܝܬ	ܐܝܼܬ	PART
ܠܢ	ܠܢ	ܠـ@ܚܢܲܢ	PART@PRO_pers
ܕܢ̇ܦܢܐ	ܕܢܦܢܐ	ܕـ@ܦܲܢܝܼ	PART@V3
ܠܗܘܢ	ܠܗܘܢ	ܠـ@ܗܸܢܘܿܢ	PART@PRO_pers
ܐܠܐ	ܐܠܐ	ܐܸܠܵܐ 1	PART
ܬ̣̇ܫܪ܀	ܬܫܪ	ܐܲܫܲܪ	V5
ܐܡ̇ܪ	ܐܡܪ	ܐܸܡܲܪ	V1
ܬܐܘܡܐ	ܬܐܘܡܐ	ܬܐܘܡܐ	NAME_ant
ܐ̇ܫܐܠܟܘܢ	ܐܫܐܠܟܘܢ	ܫܲܐܸܠ@ܐܲܢ̄ܬ݁ܘܿܢ	V3@PRO_pers
ܡܕܝܢ	ܡܕܝܢ	ܡܵܕܹܝܢ	ADV
ܐ̇ܢܐ܇	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܕܡܐ	ܕܡܐ	ܕـ@ܡܵܐ	PART@PRO_int
ܕܢ̇ܦܩ	ܕܢܦܩ	ܕـ@ܢܦܲܩ	PART@V1
ܐܢ̣ܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܠܐܪܥܐ	ܠܐܪܥܐ	ܠـ@ܐܲܪܥܵܐ	PART@NOUN
ܕܚ̈ܢܦܐ	ܕܚܢܦܐ	ܕـ@ܚܲܢܦܵܐ	PART@NOUN
ܡܢܐ	ܡܢܐ	ܡܵܢܵܐ	PRO_int
ܐ̇ܡܪ.	ܐܡܪ	ܐܸܡܲܪ	V1
ܗܐ	ܗܐ	ܗܵܐ	INTJ
ܡܫ̣̇ܪܐ	ܡܫܪܐ	ܫܲܪܝܼ	V3
ܐܢ̣ܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܒܟܪܘܙܘܬܐ	ܒܟܪܘܙܘܬܐ	ܒـ@ܟܵܪܘܿܙܘܼܬܵܐ	PART@NOUN
ܠܡܣ̇ܒܪܘ܆	ܠܡܣܒܪܘ	ܠـ@ܣܲܒ݁ܲܪ 2	PART@V3
ܟܕ	ܟܕ	ܟܲܕ	PART
ܬ̇ܢܐ	ܬܢܐ	ܬܢܵܐ	V1
ܐܢ̣ܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܟܠܗܝܢ	ܟܠܗܝܢ	ܟܘܿܠ@ܗܸܢܹܝܢ	PRO_ind@PRO_pers
ܕܗ̣̈ܘܝ	ܕܗܘܝ	ܕـ@ܗܘܵܐ	PART@V1
ܡܢ	ܡܢ	ܡܸܢ	PART
ܫܘܪܝܐ.	ܫܘܪܝܐ	ܫܘܼܪܵܝܵܐ	NOUN
ܡ̇ܟܪܙ	ܡܟܪܙ	ܐܲܟܪܸܙ	V5
ܐܢ̣ܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܠܗܘܢ	ܠܗܘܢ	ܠـ@ܗܸܢܘܿܢ	PART@PRO_pers
ܫܖ̈ܝܪܬܐ	ܫܪܝܪܬܐ	ܫܲܪܝܼܪܵܐ	ADJ
ܠܥܡ̈ܡܐ	ܠܥܡܡܐ	ܠـ@ܥܲܡܵܐ	PART@NOUN
ܚ̈ܢܦܐ܆	ܚܢܦܐ	ܚܲܢܦܵܐ	NOUN
ܕܒܪ	ܕܒܪ	ܕـ@ܒܪܵܐ 1	PART@NOUN
ܐܠܗܐ	ܐܠܗܐ	ܐܲܠܵܗܵܐ	NOUN
ܗܘ	ܗܘ	ܗܘܼ	PRO_pers
ܝܫܘܥ	ܝܫܘܥ	ܝܫܘܥ	NAME_ant
ܕܐܬ̣ܐ	ܕܐܬܐ	ܕـ@ܐܸܬܵܐ	PART@V1
ܕܢܚܪܪܟܘܢ.	ܕܢܚܪܪܟܘܢ	ܕـ@ܚܲܪܲܪ@ܐܲܢ̄ܬ݁ܘܿܢ	PART@V3@PRO_pers
ܬܒ̇ܥܝܢ	ܬܒܥܝܢ	ܬܒܲܥ	V1
ܒܐܝ̈ܕܝ	ܒܐܝܕܝ	ܒـ@ܐܝܼܕܵܐ@ܐܸܢܵܐ	PART@NOUN@PRO_pers
ܕܐܝܟܢ	ܕܐܝܟܢ	ܕـ@ܐܲܝܟ݁ܲܢܵܐ	PART@PRO_int
ܐܬ̣ܐ	ܐܬܐ	ܐܸܬܵܐ	V1
ܘܡ̇ܢܘ	ܘܡܢܘ	ܘـ@ܡܵܢܵܐ@ܗܘܼ	PART@PRO_int@PRO_pers
ܕܣ̣ܥܪ܆	ܕܣܥܪ	ܕـ@ܣܥܲܪ	PART@V1
ܘܡܫ̣̇ܪܐ	ܘܡܫܪܐ	ܘـ@ܫܲܪܝܼ	PART@V3
ܐܢ̣ܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܕܐ̇ܫܬܥܐ	ܕܐܫܬܥܐ	ܕـ@ܐܸܫܬܲܥܝܼ	PART@V4
ܠܗܘܢ	ܠܗܘܢ	ܠـ@ܗܸܢܘܿܢ	PART@PRO_pers
ܛܒ̣ܐ	ܛܒܐ	ܛܸܒ݁ܵܐ	NOUN
ܕܐܘܪܚܗ.	ܕܐܘܪܚܗ	ܕـ@ܐܘܼܪܚܵܐ@ܗܘܼ	PART@NOUN@PRO_pers
ܢܚ̣ܬ	ܢܚܬ	ܢܚܸܬ	V1
ܡܢ	ܡܢ	ܡܸܢ	PART
ܪܘܡ̇ܐ	ܪܘܡܐ	ܪܵܘܡܵܐ	NOUN
ܘܫ̣ܪܐ	ܘܫܪܐ	ܘـ@ܫܪܵܐ	PART@V1
ܒܟܪܣܐ	ܒܟܪܣܐ	ܒـ@ܟܲܪܣܵܐ	PART@NOUN
ܕܒܬܘܠܘܬܐ܆	ܕܒܬܘܠܘܬܐ	ܕـ@ܒܬ݂ܘܼܠܘܼܬ݂ܵܐ	PART@NOUN
ܒܛܢ̣ܬܗ	ܒܛܢܬܗ	ܒܛܸܢ@ܗܘܼ	V1@PRO_pers
ܛܠܝܬܐ	ܛܠܝܬܐ	ܛܲܠܝܵܐ	ADJ
ܘܐܬ̣ܐ	ܘܐܬܐ	ܘـ@ܐܸܬܵܐ	PART@V1
ܠܝ̣ܠܕܐ	ܠܝܠܕܐ	ܠـ@ܝܲܠܕܵܐ	PART@NOUN
ܕܠܐ	ܕܠܐ	ܕـ@ܠܵܐ	PART@PART
ܙܘܘܓܐ.	ܙܘܘܓܐ	ܙܘܼܘܵܓܵܐ	NOUN
ܢܚ̣ܬܘ	ܢܚܬܘ	ܢܚܸܬ	V1
ܡ̈ܠܐܟܐ	ܡܠܐܟܐ	ܡܲܠܲܐܟܵܐ	NOUN
ܠܡܣ̇ܒܪܘ	ܠܡܣܒܪܘ	ܠـ@ܣܲܒ݁ܲܪ 2	PART@V3
ܥܠ	ܥܠ	ܥܲܠ 1	PART
ܡ̇ܘܠܕܗ܆	ܡܘܠܕܗ	ܡܵܘܠܵܕܵܐ@ܗܘܼ	NOUN@PRO_pers
ܘܖ̈ܥܘܬܐ	ܘܪܥܘܬܐ	ܘـ@ܪܵܥܝܵܐ	PART@NOUN
ܚ̣ܙܘ	ܚܙܘ	ܚܙܵܐ	V1
ܬܕܡܘܪܬܐ	ܬܕܡܘܪܬܐ	ܬܸܕܡܘܿܪܬܵܐ	NOUN
ܕܚ̈ܝܠܘܬܐ.	ܕܚܝܠܘܬܐ	ܕـ@ܚܲܝܠܵܐ	PART@NOUN
ܙܚ̇ܬ݀	ܙܚܬ	ܙܵܚ	V1
ܦܪܣ	ܦܪܣ	ܦܪܣ	NAME_ant
ܥܡ	ܥܡ	ܥܲܡ	PART
ܩܘܖ̈ܒܢܐ	ܩܘܪܒܢܐ	ܩܘܼܪܒܵܢܵܐ	NOUN
ܕܡܓܘܫܘܬܐ܆	ܕܡܓܘܫܘܬܐ	ܕـ@ܡܓܘܼܫܘܼܬܵܐ	PART@NOUN
ܠܡܩ̇ܪܒܘ	ܠܡܩܪܒܘ	ܠـ@ܩܲܪܸܒ	PART@V3
ܠܟܘܟܒܐ	ܠܟܘܟܒܐ	ܠـ@ܟܵܘܟ݁ܒܵܐ	PART@NOUN
ܕܕܢ̣ܚ	ܕܕܢܚ	ܕـ@ܕܢܲܚ	PART@V1
ܡܢ	ܡܢ	ܡܸܢ	PART
ܒܝܬ	ܒܝܬ	ܒܲܝܬ݁ܵܐ	NOUN
ܝܥܩܘܒ.	ܝܥܩܘܒ	ܝܥܩܘܒ	NAME_ant
ܢܚ̣ܬ	ܢܚܬ	ܢܚܸܬ	V1
ܗܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܠܡ̣ܨܪܝܢ	ܠܡܨܪܝܢ	ܠـ@ܡܨܪܝܢ	PART@NAME_top
ܕܢܚܬܘ̣ܡ	ܕܢܚܬܘܡ	ܕـ@ܚܬܲܡ	PART@V1
ܖ̈ܐܙܐ	ܪܐܙܐ	ܪܵܐܙܵܐ	NOUN
ܕܢܒܝܘܬܐ܆	ܕܢܒܝܘܬܐ	ܕـ@ܢܒܝܼܘܼܬܵܐ	PART@NOUN
ܘܗ̣ܦܟ	ܘܗܦܟ	ܘـ@ܗܦܲܟ	PART@V1
ܠܝܗܘܕ	ܠܝܗܘܕ	ܠـ@ܝܗܘܕ	PART@NAME_top
ܕܢܫ̣ܪܐ	ܕܢܫܪܐ	ܕـ@ܫܲܪܝܼ	PART@V3
ܗܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܒܣܥܘܪܘܬܗ.	ܒܣܥܘܪܘܬܗ	ܒـ@ܣܵܥܘܿܪܘܼܬܵܐ@ܗܘܼ	PART@NOUN@PRO_pers
ܐܬ̣ܐ	ܐܬܐ	ܐܸܬܵܐ	V1
ܠܥܡ̣ܕܐ	ܠܥܡܕܐ	ܠـ@ܥܡܵܕܵܐ	PART@NOUN
ܘܐܒܐ	ܘܐܒܐ	ܘـ@ܐܲܒ݂ܵܐ	PART@NOUN
ܘܪܘܚܐ	ܘܪܘܚܐ	ܘـ@ܪܘܼܚܵܐ	PART@NOUN
ܚܬܡ̣ܘ	ܚܬܡܘ	ܚܬܲܡ	V1
ܕܐܠܗܐ	ܕܐܠܗܐ	ܕـ@ܐܲܠܵܗܵܐ	PART@NOUN
ܗܘ܆	ܗܘ	ܗܘܼ	PRO_pers
ܢܚ̣ܬ	ܢܚܬ	ܢܚܸܬ	V1
ܠܐܓܘܢܐ	ܠܐܓܘܢܐ	ܠـ@ܐܲܓܘܿܢܵܐ	PART@NOUN
ܒܦܓܪܐ	ܒܦܓܪܐ	ܒـ@ܦܲܓܪܵܐ	PART@NOUN
ܕܢܣ̣ܒ	ܕܢܣܒ	ܕـ@ܢܣܲܒ	PART@V1
ܡܢ	ܡܢ	ܡܸܢ	PART
ܒܪܬ	ܒܪܬ	ܒܲܪܬ݂ܵܐ	NOUN
ܕܘܝܕ.	ܕܘܝܕ	ܕܘܝܕ	NAME_ant
ܙܟ̣ܐ	ܙܟܐ	ܙܟܵܐ	V1
ܠܚܣܝܢܐ	ܠܚܣܝܢܐ	ܠـ@ܚܲܣܝܼܢܵܐ	PART@ADJ
ܕܡܫܬ̇ܩܠ	ܕܡܫܬܩܠ	ܕـ@ܐܸܫܬܲܩܲܠ	PART@V4
ܗܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܥܠ	ܥܠ	ܥܲܠ 1	PART
ܐܢܫܘܬܐ܆	ܐܢܫܘܬܐ	ܐ̄ܢܵܫܘܼܬܵܐ	NOUN
ܕܡܢ	ܕܡܢ	ܕـ@ܡܸܢ	PART@PART
ܐܢܫܘܬܐ	ܐܢܫܘܬܐ	ܐ̄ܢܵܫܘܼܬܵܐ	NOUN
ܚ̣ܒ	ܚܒ	ܚܵܒ	V1
ܗܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܒܕܐܪܐ	ܒܕܐܪܐ	ܒـ@ܕܲܪܵܐ	PART@NOUN
ܕܦܣ̈ܝܩܬܐ.	ܕܦܣܝܩܬܐ	ܕـ@ܦܵܣܝܼܩܬܵܐ	PART@NOUN
ܣܚ̣ܦܗ	ܣܚܦܗ	ܣܚܲܦ@ܗܘܼ	V1@PRO_pers
ܣܓܝܕܐ	ܣܓܝܕܐ	ܣܓܝܼܕܵܐ	ADJ
ܠܒܝ̣ܫܐ	ܠܒܝܫܐ	ܠـ@ܒܝܼܫܵܐ	PART@ADJ
ܕܒܥ̣ܐ	ܕܒܥܐ	ܕـ@ܒܥܵܐ	PART@V1
ܕܢܗܘܐ	ܕܢܗܘܐ	ܕـ@ܗܘܵܐ	PART@V1
ܐܠܗ܆	ܐܠܗ	ܐܲܠܵܗܵܐ	NOUN
ܘܒܙܟܘܬܗ	ܘܒܙܟܘܬܗ	ܘـ@ܒـ@ܙܵܟܘܼܬܵܐ@ܗܘܼ	PART@PART@NOUN@PRO_pers
ܖ̈ܒܘ	ܪܒܘ	ܪܵܒ	V1
ܡ̈ܠܐܟܐ	ܡܠܐܟܐ	ܡܲܠܲܐܟܵܐ	NOUN
ܠܡܫ̇ܒܚܘ.	ܠܡܫܒܚܘ	ܠـ@ܫܲܒ݁ܲܚ	PART@V3
ܚ̣̇ܘܝ	ܚܘܝ	ܚܵܘܝܼ	V3
